TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,transaction_hour,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
430.35,1,0.027872582480091012,36,205,1,354.9,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,0,0,1,1,0,0,0
420.76,1,0.026166097838452786,51,76,1,6581.55,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,1,0
20.36,1,0.026166097838452786,62,75,1,2762.48,145.02152777777778,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999997,-0.8660254037844388,17,0,1,0,0,0,1,0
655.81,1,0.023890784982935155,55,164,2,4539.99,93.99583333333334,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,1,0
1.98,1,0.023890784982935155,66,170,1,11619.1,154.04166666666666,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,17,1,0,0,1,0,0,0
716.93,0,0.02161547212741752,60,34,1,4064.02,106.93055555555556,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,16,0,0,1,0,0,1,0
750.95,1,0.02161547212741752,78,27,1,5134.37,73.99375,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,18,0,1,0,0,0,1,0
112.27,1,0.023890784982935155,58,102,1,7369.89,3.0569444444444445,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,17,0,1,0,1,0,0,0
296.0,1,0.02502844141069397,35,248,1,7418.82,68.94236111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,1,0,1,0,0,0
5.12,1,0.02161547212741752,34,90,1,3293.01,22.90972222222222,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
11.02,1,0.026166097838452786,19,280,1,964.79,76.96736111111112,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,0,0,1
172.29,1,0.016496018202502846,36,283,1,8700.8,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,1,0,0,0,1,0,0
115.11,1,0.015358361774744027,28,139,1,9808.97,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,17,0,0,1,0,1,0,0
77.83,0,0.019908987485779295,49,146,1,2471.53,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,0,1,0,0,1,0,0
261.45,0,0.026166097838452786,50,96,1,6735.74,2.998611111111111,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,17,0,0,1,0,1,0,0
1919.11,1,0.019340159271899887,30,161,1,11090.24,20.056944444444444,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,17,1,0,0,1,0,0,0
300.61,1,0.016496018202502846,44,51,1,7895.54,117.01458333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,1,0,0,0
37.7,1,0.026166097838452786,20,109,1,1741.1,50.959722222222226,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,16,1,0,0,0,0,0,1
399.21,1,0.019340159271899887,59,109,1,3210.39,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,0,1,0,0
122.85,0,0.023890784982935155,47,127,3,13185.39,14.068055555555556,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,17,0,0,1,1,0,0,0
147.74,1,0.025597269624573378,23,15,1,1711.78,7.9534722222222225,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,16,0,1,0,0,0,0,1
494.52,0,0.023321956769055744,24,111,1,1620.02,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,17,0,1,0,0,0,0,1
157.16,1,0.02161547212741752,20,280,1,1545.77,11.061805555555555,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,1,0,0,0,0,1
61.43,1,0.02218430034129693,24,170,1,1882.77,61.920138888888886,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,16,0,0,1,0,0,0,1
140.98,1,0.027303754266211604,60,100,1,8127.48,141.99444444444444,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,16,0,1,0,0,1,0,0
476.63,1,0.027872582480091012,79,115,1,4894.25,17.971527777777776,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,17,1,0,0,0,0,1,0
344.27,1,0.02502844141069397,22,123,1,1918.36,52.990972222222226,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,17,0,1,0,0,0,0,1
206.84,1,0.02844141069397042,20,154,1,454.66,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,18,0,1,0,0,0,0,1
218.57,0,0.027303754266211604,62,102,1,13869.86,198.98472222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,1,0,0,0
132.33,0,0.02218430034129693,35,47,1,7457.94,80.95833333333333,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16,1,0,0,0,1,0,0
144.3,1,0.026166097838452786,18,88,1,312.19,154.96805555555557,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,17,1,0,0,0,0,0,1
213.76,0,0.01763367463026166,78,282,1,3528.72,51.017361111111114,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,17,1,0,0,0,0,1,0
267.17,1,0.023890784982935155,26,170,1,1382.62,187.92361111111111,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,0,0,1
487.16,0,0.030147895335608646,28,84,1,321.21,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,0,1
55.32,1,0.026166097838452786,19,117,1,241.79,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,0,0,1
8.37,1,0.023321956769055744,63,135,1,1106.34,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,16,1,0,0,0,0,1,0
36.74,1,0.026166097838452786,33,133,1,6217.58,20.054166666666667,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,0,1,0,1,0,0,0
100.38,1,0.023890784982935155,63,49,1,10171.68,42.00347222222222,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,0,1,0,1,0,0,0
280.99,1,0.020477815699658702,45,29,1,9733.59,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844386,0.5000000000000001,18,0,1,0,0,1,0,0
112.94,0,0.02502844141069397,73,31,1,3807.84,39.02777777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,17,0,0,1,0,0,1,0
51.07,1,0.01763367463026166,63,133,1,4292.16,17.04513888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,18,0,1,0,0,0,1,0
320.14,1,0.02161547212741752,60,96,1,3075.97,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16,0,0,1,0,0,1,0
231.71,1,0.025597269624573378,27,148,1,1127.98,7.016666666666667,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,17,0,1,0,0,0,0,1
72.75,1,0.02218430034129693,64,15,1,12042.79,83.99166666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,1,0,0,1,0,0,0
353.82,1,0.02161547212741752,42,143,1,705.75,26.0125,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,17,1,0,0,1,0,0,0
361.22,1,0.025597269624573378,64,167,1,7061.73,35.053472222222226,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,17,1,0,0,0,0,1,0
308.8,1,0.01877133105802048,53,41,1,3966.54,140.88611111111112,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,16,1,0,0,0,0,1,0
214.54,0,0.026166097838452786,70,247,1,11151.53,13.952777777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,17,0,0,1,1,0,0,0
209.03,1,0.026166097838452786,55,126,1,8359.5,63.071527777777774,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,0,1,0,0,1,0,0
377.92,1,0.025597269624573378,33,204,1,2254.71,0.049305555555555554,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,17,0,1,0,0,1,0,0
48.29,1,0.023321956769055744,37,242,1,8883.4,49.071527777777774,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,17,0,0,1,0,1,0,0
420.6,1,0.02161547212741752,26,55,1,1778.75,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,1,0,0,0,0,1
147.46,0,0.015358361774744027,65,205,1,7458.03,161.00972222222222,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,16,0,0,1,1,0,0,0
122.35,0,0.023890784982935155,53,188,1,6472.5,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,17,0,1,0,0,0,1,0
514.95,1,0.02161547212741752,41,142,5,421.93,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,18,0,0,1,1,0,0,0
7.61,1,0.023890784982935155,50,163,1,6275.0,6.044444444444444,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,18,1,0,0,1,0,0,0
217.5,0,0.02502844141069397,46,35,1,3057.4,35.11805555555556,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,0,1,0,0,1,0,0
73.35,1,0.022753128555176336,24,47,1,1181.84,7.014583333333333,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,0,1,0,0,0,0,1
508.16,1,0.023321956769055744,39,131,1,5609.44,13.027083333333334,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,18,1,0,0,0,1,0,0
121.82,1,0.01763367463026166,60,119,1,13293.83,224.07569444444445,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,18,0,0,1,1,0,0,0
1176.28,0,0.019908987485779295,54,174,5,323.69,32.94236111111111,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,1,0,0,0,1,0,0
28.44,1,0.023321956769055744,18,243,1,1071.04,44.99583333333333,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,17,1,0,0,0,0,0,1
726.26,1,0.023890784982935155,57,147,1,2150.38,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,0,0,1,0,0,1,0
1021.38,1,0.026166097838452786,61,125,1,6223.26,10.065277777777778,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,18,0,1,0,1,0,0,0
36.25,1,0.026166097838452786,52,76,1,193.06,32.09166666666667,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,18,0,1,0,1,0,0,0
896.79,1,0.01763367463026166,33,168,1,11146.74,84.02361111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,0,0,1,1,0,0,0
7.48,1,0.02502844141069397,55,29,1,1275.2,16.915972222222223,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,1,0,0,0,1,0,0
35.98,0,0.02218430034129693,40,133,1,11147.34,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,1,0,0,0
111.08,1,0.02161547212741752,70,83,1,7037.34,10.008333333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,1,0,0,0
147.62,1,0.027872582480091012,71,133,1,2115.8,121.95902777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,0,1,0,0,0,1,0
1142.76,0,0.020477815699658702,25,71,1,1498.93,32.97569444444444,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,17,0,0,1,0,0,0,1
322.48,1,0.02844141069397042,27,57,1,1238.43,46.93333333333333,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,1,0,0,0,0,0,1
890.24,0,0.02502844141069397,33,161,1,5140.93,21.98263888888889,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,18,0,0,1,0,1,0,0
69.43,1,0.02502844141069397,30,162,1,9281.85,14.009722222222223,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,1,0,0,0,1,0,0
644.08,1,0.023890784982935155,24,55,1,1980.62,87.98541666666667,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,0,0,0,1
0.86,1,0.023321956769055744,25,139,1,1357.22,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,1,0,0,0,0,0,1
26.3,1,0.026734926052332197,32,33,1,7473.73,1.0027777777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,16,1,0,0,1,0,0,0
38.14,1,0.015358361774744027,19,174,1,1119.21,79.93611111111112,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,16,0,0,1,0,0,0,1
301.51,1,0.027872582480091012,22,284,1,1052.31,27.95486111111111,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,0,1
162.1,1,0.02161547212741752,41,151,1,8576.65,11.985416666666667,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,17,0,1,0,0,1,0,0
535.91,1,0.02502844141069397,43,22,1,9642.12,17.95,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,1,0,0
109.91,1,0.023890784982935155,38,90,1,12896.06,55.92986111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,1,0,1,0,0,0
208.07,1,0.026166097838452786,32,36,1,8478.9,93.96805555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,0,1,1,0,0,0
293.97,1,0.02218430034129693,68,153,1,7371.85,56.06319444444444,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,0,1,0,0,0,1,0
403.01,1,0.01820250284414107,63,286,3,10513.52,7.017361111111111,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,17,0,0,1,1,0,0,0
153.07,1,0.026166097838452786,56,116,1,8873.43,14.084722222222222,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,18,1,0,0,0,1,0,0
605.42,1,0.023321956769055744,21,33,1,392.34,40.9625,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,16,1,0,0,0,0,0,1
417.8,0,0.02844141069397042,27,130,1,1518.82,39.953472222222224,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,0,1,0,0,0,0,1
100.01,1,0.02844141069397042,50,63,1,6393.12,100.97083333333333,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,16,1,0,0,1,0,0,0
237.86,1,0.02844141069397042,18,210,1,475.63,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,17,1,0,0,0,0,0,1
133.56,1,0.023890784982935155,25,177,1,783.83,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,18,0,0,1,0,0,0,1
117.55,1,0.023321956769055744,24,35,1,897.94,64.91180555555556,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,0,1
643.03,0,0.02844141069397042,36,52,1,2882.16,6.932638888888889,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,1,0,0
65.11,1,0.02218430034129693,34,150,1,8485.14,15.029861111111112,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
504.12,0,0.01877133105802048,25,101,1,1107.28,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,17,0,1,0,0,0,0,1
227.61,1,0.020477815699658702,71,61,1,4405.28,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,0,1,0
23.4,1,0.016496018202502846,46,175,4,14851.28,16.047916666666666,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,18,1,0,0,1,0,0,0
331.66,1,0.02502844141069397,76,145,1,7216.3,49.06805555555555,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,17,1,0,0,0,0,1,0
66.69,0,0.02502844141069397,25,140,1,1210.33,176.97083333333333,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,0,0,1
196.49,1,0.026166097838452786,41,65,1,7516.56,66.03472222222223,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,17,0,1,0,0,1,0,0
608.79,1,0.02957906712172924,55,157,1,2991.17,36.09513888888889,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,18,0,0,1,0,1,0,0
126.83,1,0.023321956769055744,57,39,1,6100.98,20.910416666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,1,0
253.46,1,0.027303754266211604,45,60,1,1338.95,27.011111111111113,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,1,0,0
281.91,1,0.02502844141069397,25,269,1,225.53,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,17,0,1,0,0,0,0,1
233.71,1,0.02844141069397042,19,297,1,1231.98,34.99861111111111,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,0,1,0,0,0,1
359.65,0,0.02844141069397042,25,289,1,219.53,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,17,0,0,1,0,0,0,1
1045.22,1,0.022753128555176336,53,73,1,1829.9,4.9743055555555555,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,16,1,0,0,0,0,1,0
118.83,1,0.026734926052332197,28,295,1,1616.3,6.967361111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,0,0,1,0,0,0,1
28.38,1,0.026166097838452786,45,260,1,8892.62,272.95,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,16,0,1,0,1,0,0,0
1237.56,0,0.023321956769055744,60,159,1,9410.17,112.06319444444445,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,0,1,0,0,1,0,0
432.1,1,0.022753128555176336,49,240,1,2114.3,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,1,0,0,0,1,0,0
248.76,1,0.02502844141069397,18,56,1,546.46,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,0,1
493.11,1,0.023321956769055744,53,236,1,7432.99,27.936805555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,0,1,0
481.53,1,0.023890784982935155,58,277,1,6142.54,147.98472222222222,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,17,0,1,0,0,0,1,0
483.92,1,0.02161547212741752,70,115,1,3138.0,21.0875,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,1,0,0,0,0,1,0
1108.46,1,0.030147895335608646,30,262,1,9257.04,15.003472222222221,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
176.11,1,0.02104664391353811,38,105,1,9155.35,62.019444444444446,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
29.34,1,0.02161547212741752,65,30,1,3944.82,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,17,0,0,1,0,0,1,0
172.5,1,0.022753128555176336,68,31,1,6851.16,67.96111111111111,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,0,1,1,0,0,0
166.55,0,0.020477815699658702,59,99,1,12970.21,150.0715277777778,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,17,0,1,0,1,0,0,0
1074.29,1,0.019340159271899887,67,79,1,2011.6,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,1,0
425.91,1,0.02844141069397042,23,47,1,383.58,16.009722222222223,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,16,1,0,0,0,0,0,1
135.43,1,0.02104664391353811,57,92,1,5315.83,27.9625,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,1,0
870.43,1,0.030147895335608646,29,55,1,10115.18,37.00486111111111,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,0,1,0,1,0,0,0
13.52,1,0.023890784982935155,26,65,1,259.77,27.99652777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,0,1
385.35,1,0.026166097838452786,38,269,1,5184.13,4.972916666666666,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,17,0,1,0,1,0,0,0
859.3,0,0.023321956769055744,78,68,1,1146.78,1.051388888888889,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,0,1,0
211.36,0,0.02957906712172924,51,286,1,7943.47,33.99652777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,1,0,0
260.88,1,0.02502844141069397,22,36,1,903.05,6.004166666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,1,0,0,0,0,1
138.68,0,0.023321956769055744,22,44,1,206.2,5.883333333333334,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,16,0,1,0,0,0,0,1
302.82,1,0.02844141069397042,36,175,1,9384.54,32.011805555555554,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16,1,0,0,0,1,0,0
20.27,1,0.026166097838452786,18,22,1,796.35,20.990277777777777,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,16,0,1,0,0,0,0,1
395.27,0,0.026166097838452786,18,167,1,1764.08,13.963888888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,0,0,1
31.53,1,0.019908987485779295,25,283,1,874.93,92.02152777777778,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,17,0,0,1,0,0,0,1
34.93,1,0.022753128555176336,31,72,1,2810.37,87.90833333333333,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
705.34,1,0.01820250284414107,59,124,1,5003.22,176.06319444444443,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,18,0,0,1,1,0,0,0
